dataset,sample_id,source,reference,summary,system_id,human_scores_consistency,human_scores_relevance,human_scores_fluency,human_scores_coherence,baseline_scores_rouge_1_f,baseline_scores_rouge_2_f,baseline_scores_rouge_l_f,baseline_scores_rouge_we_1_f,baseline_scores_rouge_we_2_f,baseline_scores_rouge_we_3_f,baseline_scores_bert_score_f1,baseline_scores_bleu,baseline_scores_meteor,baseline_scores_chrf,baseline_scores_mover_score,baseline_scores_cider,baseline_scores_s3_pyr,baseline_scores_s3_resp,baseline_scores_sms,sample_index,original_index
summeval,dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,"England ace Joe Hart labelled fellow goalkeeper Gianluigi Buffon a 'legend of the game' after seeing the Italian veteran claim his 147th cap. Hart, who passed an impressive milestone of his own by representing his country for the 50th time on Tuesday night, said after the 1-1 draw with Italy that Buffon was an inspiration. Speaking to FA TV, Hart said: 'I’m still learning my game and I’m still watching the likes of Buffon and the way he goes about his business at 37 years old. England and Manchester City goalkeeper Joe Hart has lavished praise on fellow goalkeeper Gianluigi Buffon Hart has labelled Buffon, who won his 147th cap against England on Tuesday night, a 'legend of the game' 'I’ve got a lot more learning to do and I want to do it in this team. '[Buffon’s caps total] is a long way off, but it’s definitely a night to celebrate a terrific goalkeeper and a legend of the game, someone I personally look up to and it’s inspirational to see.' The Manchester City shot stopper, who is 10 years younger than Buffon, revealed his delight at receiving his 50th cap at the Juventus Stadium. 'I was proud of my first cap, I was proud to represent the Under 21s, and 50 caps at my age is good,' added Hart. 'I want to keep going, that’s not the end for me. I just want to keep going, keep playing well for my club and country and rack them up.' England ace Hart, pictured saving a shot by Citadin Eder, is desperate to add to his 50 international caps",Joe Hart has revealed he is inspired by the likes of Gianluigi Buffon. Italy's record cap holder Buffon played his 147th game for the Azzurri. Man City shot stopper Hart recorded his 50th appearance for England.,"england ace joe hart labelled fellow goalkeeper gianluigi buffon a ` legend of the game ' after seeing the italian veteran claim his 147th cap . england and manchester city goalkeeper joe hart has lavished praise on fellow goalkeeper gianluigi buffon . ' the manchester city shot stopper , who is 10 years younger than buffon , revealed his delight at receiving his 50th cap at the juventus stadium .",M2,5.0,4.0,4.666666666666667,3.3333333333333335,0.41183,0.20448,0.3756,0.41372735938989513,0.25511197663096397,0.2885572139303482,0.5777139663696289,27.265484149825667,0.33713016569112453,0.44844947853612144,0.3085868149506229,0.029063408459438306,0.6803395790198378,0.7359458476502451,0.13085871531790624,83,758
summeval,dm-test-5be0a9584b051175d9f4842a143b76385335d96a,"Manchester City players will lose £500,000-a-man in bonuses if they fail to qualify for the Champions League this season. The Premier League title holders give star players like Sergio Aguero, David Silva, Joe Hart and Yaya Toure incentivised contracts to make sure the club stay within financial fairplay requirements and they will miss out on a big payday if City fail to reach the group stages of Europe's top competition. Manuel Pellegrini's lost to rivals Manchester United in the 169th Manchester derby at Old Trafford on Sunday with their European hopes still in the balance. Manchester City stars such as Sergi Aguero could miss out on £500k bonuses if they finish fifth Manuel Pellegrini's team are on incentivised contracts to stay within financial fairplay rules City are in fourth place and will be just four points ahead of main rivals Liverpool after defeat in the Manchester derby and if Brendan Rodgers' side beat Newcastle United on Monday. The top three finishers in the Premier League qualify automatically for the Champions League with the fourth-place team required to win a qualifying round to join them. In total, the City squad have around £12million resting on reaching their European target. Pellegrini has admitted City have let their season disintegrate after starting 2015 joint-top with Chelsea. They have subsequently lost seven times including early exits in the FA Cup and Champions League. Yaya Toure is another player who could miss out on a big payday if City fail to finish in the top four Joe Hart and James Milner look dejected at the end of City's defeat to Crystal Palace last week April 19 West Ham United (H) April 25 Aston Villa (H) May 3 Tottenham Hotspur (A) May 10 Queens Park Rangers (H) May 17 Swansea City (A) May 24 Southampton (H) 'In the last three months, we have thrown it into the garbage,' admitted the City manager. 'We are doing some things very badly, that’s why we must improve.' They now face a battle to sign world-class players like Juventus midfielder Paul Pogba who also interests United. Old Trafford boss Louis van Gaal saw his side go four points clear of City after the victory and is confident of adding top-class talent in the next transfer window. 'I don't have any doubt that players are coming to Manchester United,' he said.",City's players are on incentivised contracts because of financial fairplay. They will lose £500k each if they miss out on Champions League. Manuel Pellegrini's team are currently fourth in Premier League. But they are only four points ahead of fifth-placed Southampton.,"manchester city players will lose £500,000-a-man in bonuses if they fail to qualify for the champions league this season . premier league title holders give star players like sergio aguero , david silva , joe hart and yaya toure incentivised contracts to make sure the club stay within financial fairplay requirements . manuel pellegrini 's team are on incentivised contracts to stay within financial fairplay rules .",M8,5.0,4.0,5.0,1.6666666666666667,0.35749,0.12787,0.30435,0.36510500807754437,0.19572368421052633,0.15912897822445563,0.4669393002986908,34.170550359380265,0.2504286753471405,0.4602834838039233,0.2554145877735944,0.15379326681529426,0.3813059062346337,0.48843989759405104,0.1740817368427635,84,727
summeval,dm-test-130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,"Relegation-threatened Romanian club Ceahlaul Piatra Neamt have sacked Brazilian coach Ze Maria for the second time in a week. Former Brazil defender Ze Maria was fired on Wednesday after a poor run, only to be reinstated the next day after flamboyant owner Angelo Massone decided to 'give the coaching staff another chance.' But the 41-year-old former Inter Milan and Parma right back, capped 25 times by Brazil, angered Massone again after Ceahlaul were beaten 2-0 by mid-table FC Botosani on Saturday. Ze Maria represented Brazil on 25 occasions during an international career spanning five years The result left Ceahlaul 16th in the standings, six points adrift of safety. Ze Maria replaced Florin Marin in January to become Ceahlaul's third coach this season. He will be replaced by Serbian Vanya Radinovic.",Romanian club Ceahlaul Piatra Neamt sacked Ze Maria on Wednesday. But the former Brazil international was  reinstated the next day. He was then sacked again following a defeat on Saturday.,ceahlaul maria represented brazil on 25 occasions during an international career spanning five years . ze maria replaced florin marin in january to become ceahlaul 's third coach this season . ze maria replaced florin marin in january to become ceahlaul 's third coach this season .,M15,5.0,1.6666666666666667,5.0,1.6666666666666667,0.24819,0.08169,0.22169,0.25301204819277107,0.11386138613861387,0.10178117048346055,0.48979899287223816,25.919327356709257,0.29600286403640336,0.39868876922240853,0.28595279609968893,0.13183093795067238,0.2628086331883055,0.4177430874883634,0.18200514352250463,85,429
summeval,dm-test-2abe0f81f5b22c8a406165717e3bd7fce6fe47c6,"A southern Iowa chiropractor accused of accepting sex as payment for his services and performing exorcisms on patients has surrendered his state license. The Iowa Board of Chiropractic released a report Wednesday detailing charges against Charles Manuel, of Lamoni. Manuel signed an agreement last month admitting his misdeeds and pledging not to apply for reinstatement for at least 10 years. Patient satisfaction: A chiropractor in Iowa has surrendered his license to practice and admitted to swapping services for sex and performing exorcisms on some patients. Nonetheless, he's received outstanding evaluations for patient satisfaction on HealthGrades.com The agreement requires that Manuel prove any circumstances surrounding the revocation of his license no longer exist before he can resume practicing chiropractic in the state. Those circumstances included bartering sex for services with some patients. Manuel also recommended that patients stop taking medication he prescribed to them. A woman who answered a call to Manuel's home from the Des Moines Register declined to comment on the case. A woman at his former practice said he hadn't worked there for some time. A Lamoni address listed on the Yelp page for Manuel's practice appears to be a home on a residential street. While Maneul has received just three patient survey responses on HealthGrades.com, those responses were quite positive. The disgraced chiropractor received a perfect five out of five stars in patient satisfaction. Strange practice: Charles Manuel, who admitted wrongdoing to the Iowa Board of Chiropractic, listed his practice's addresses on this residential street in the small agricultural town of Lamoni in southern Iowa","Charles Manuel of Lamoni, Iowa admitted to a review board that he traded sexual favors for his services. Manuel also fessed up to performing exorcisms and to telling patients to stop taking medications prescribed to them by a medical doctor. The Iowa Board of Chiropractic required Manuel to pledge he would not apply for reinstatement of the license, but only for 10 years.",Charles Manuel signed an agreement last month admitting his misdeeds and pledging not to apply for reinstatement for at least 10 years . The agreement requires that Manuel prove any circumstances surrounding the revocation of his license no longer exist before he can resume practicing chiropractic in the state .,M22,5.0,4.333333333333333,5.0,5.0,0.31046,0.08216,0.27667,0.3086680761099365,0.12554112554112554,0.05986696230598669,0.4586350619792938,27.704148351934794,0.22379286577517118,0.4605924564025311,0.2217223444814005,0.23505816633271007,0.22656420167016844,0.3858827909627581,0.14640812873558093,86,1372
summeval,dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,"He may not be playing much at Manchester United but Anders Lindegaard certainly has a lot to smile about off the pitch as he enjoyed a spot of sunshine with stunning wife Misse Beqiri. Lindegaard tied the knot with the Swedish model last year in a romantic beach wedding in Mauritius. And the United goalkeeper, who has struggled for minutes throughout his career in Manchester, was keen to remind fans via his Instagram page of his marriage to stunning Beqiri. Manchester United goalkeeper Anders Lindegaard made the most of the English weather with Misse Beqiri Lindegaard tied the knot with the stunning model last year and the couple have a son together Danish international Lindegaard posted a link to Beqiri's Instagram account with the message: 'Day off with my sunshine @missebeqiri #cheshire #manchester' The Swedish beauty, who has Albanian roots, likes to flaunt her good looks on Instagram and regularly posts pictures while she's modelling at work. Lindegaard and Beqiri, who have a son together, have been dating since 2012. The 31-year-old moved to the Premier League in 2010 after signing from Norwegian side Aalesunds but has failed to make an impact. Beqiri, who is Swedish but has Albanian roots, regularly posts modelling photos on her Instagram page With over 17,000 followers on Instagram, Beqiri made sure she showed her new haircut to her legion of fans Lindegaard and Beqiri have been dating since 2012 and they married in a romantic Mauritius beach wedding In five seasons, he has made just 19 league appearances and has been restricted to cup matches during his time in Manchester. With David de Gea in exceptional form under Louis van Gaal and Victor Valdes signing for the Red Devils in January, Lindegaard is now third-choice at Old Trafford. Lindergaard, who has been told he can leave United, was linked with a move to FC Midtjylland in January but the two clubs could not agree on a price. But despite his failure on the pitch, he's definitely winning away from it. The Denmark international (right) has struggled for regular football at Old Trafford since arriving in 2010",Anders Lindegaard posted Instagram photo with model wife Misse Beqiri. The Man Utd goalkeeper tied the knot with Beqiri last year. Lindegaard is third-choice keeper at Old Trafford under Louis van Gaal.,lindegaard tied the knot with the swedish model last year in a romantic beach wedding in mauritius . lindegaard tied the knot with the stunning model last year and the couple have a son together . manchester united goalkeeper anders lindegaard made the most of the english weather with misse beqiri .,M1,5.0,3.0,5.0,2.0,0.30989,0.1224,0.29083,0.30989272943980933,0.14687882496940025,0.09811320754716982,0.4725821614265442,33.50704079514751,0.27788871172952145,0.4478702976258627,0.19989006003973475,0.04894350774156936,0.4047316734042583,0.5207897663747034,0.11297023271005671,87,546
summeval,dm-test-c6667409fcdea2c89ba9f0d3a72c50e3967b4b1b,"Everton manager Roberto Martinez was forced to defend another penalty fiasco at the club after Ross Barkley missed from the spot in their 1-0 win against Burnley at Goodison Park. The untried Barkley inexplicably took the 10th minute kick – awarded for a foul by David Jones on Aaron Lennon – rather than Leighton Baines, who has scored 15 penalties from 16 attempts in the Premier League. Although there was no dispute between the team-mates this time, it brought back memories of Everton's match against West Brom in January when Kevin Mirallas grabbed the ball from Baines to take a penalty - and missed. Ross Barkley steps up to take a 10th minute penalty despite the presence of Leighton Baines on the pitch Barkley's effort is saved by Burnley goalkeeper Tom Heaton at Goodison Park Martinez insisted Barkley was within his rights to request penalty-taking duties on Saturday. 'If Romelu Lukaku had been on the pitch, he would have taken it. Otherwise, I am happy to have three or four players who can take penalties and let it depend on how they feel at that moment,' argued the Everton manager. Baines (left) has scored 15 penalties from 16 attempts in the Premier League 'Ross showed incredible responsibility to take it. I love seeing players take control of the big moments and Leighton was happy to given him that responsibility.' Barkley's penalty was well-struck but wasn't put in the corner and Burnley goalkeeper Tom Heaton dived to his right to save. Fortunately for the young England player, it didn't prove costly as Mirallas went on to score the only goal of the game after 29 minutes. Everton boss Roberto Martinez issues instructions to his players during a break in play against Burnley",Everton defeated Burnley 1-0 at Goodison Park on Saturday. Kevin Mirallas scored the only goal of the game in the 29th minute. Ross Barkley had earlier missed a 10th-minute penalty. Leighton Baines has scored 15 penalties from 16 attempts this season.,everton defeated burnley 1-0 in their premier league clash on saturday . ross barkley missed from the spot in the 10th minute at goodison park . the toffees boss roberto martinez was forced to defend his player . leighton baines has scored 15 penalties from 16 attempts in the league .,M23,5.0,4.0,5.0,4.0,0.32929,0.09917,0.30505,0.3356926188068756,0.1427094105480869,0.12486772486772486,0.6409019231796265,45.6165111952215,0.3114443150769278,0.4961448169268812,0.5786357202642554,0.4108511240084209,0.28333444969403343,0.42534627925637547,0.11048957246237502,88,1437
summeval,dm-test-051db270afc32571a08c15124330efe89d80fea8,"An FBI agent's sniper rifle (similar to the one pictured) was ripped out of his car's window and stolen from a Salt Lake City hotel parking lot An FBI agent's sniper rifle was  ripped out of his car's window and stolen from a Salt Lake City hotel parking lot just days before President Obama visited Utah earlier this month. The gun was inside a hard rifle case and was 'secured properly' to a truck safe with padlocks and chains while the car was parked at the Marriott Springhill Suites, according to police. Police believe the thief stole the rifle by breaking the rear right passenger-side window, tying a rope around the rifle case's handle or a cable lock, and using the momentum from another vehicle to then break the case's handle free from the lock. The window frame of the agent's car was pulled from the door, which police believe could indicate the large case was ripped through the shattered window. 'The rifle had been secured properly,' Salt Lake City Police Detective Dennis McGowan told Fox 13 Salt Lake City. 'There are all kinds of ways the weapon was secure. Yet someone was able to forcefully take the weapon.' The FBI agent also reported that his gear bag, backpack, and some clothing and tools were also stolen during the March 27 theft, which the police report states happened overnight. The theft happened just a week before Obama (pictured during his visit) made a scheduled trip to Utah earlier this month Officers found two skid marks and pieces of rope lying on the pavement near the car, as well as the broken-off handle of the rifle case. The agent's bags and some of his clothing were found at a Residence Inn across the street, but the sniper rifle has not been recovered. Marriott Springhill Suites, the agent's hotel, is next to the city's airport and just down the street from the state's FBI office. The hotel does not have surveillance cameras, according to the police report. Salt Lake City police said the rifle's serial number has been entered into the National Crime Information Computer. The Secret Service told Fox 13 Salt Lake City the agency was notified about the stolen rifle before President Obama's visit, but could not comment if the theft prompted an increase of security. Det. McGowan said police do not know if the thief specifically targeted the agent's car. The sniper rifle was stolen sometime overnight from the parking lot of Marriott Springhill Suites, where the agent was staying. The hotel is just across the street from the state's FBI office","Rifle was stolen overnight while agent's car was parked at a Salt Lake City hotel across the street from the state's FBI office. Gun was 'secured properly' in a case and truck safe with padlocks and chains. Police believe thief tied a rope around the case and used another car to break the handle off by ripping the case through the car's window. Agent's stolen backpack and gear bags were recovered at a nearby hotel, but the gun has not been found.","fbi agent 's sniper rifle was ripped out of his car 's window and stolen from a salt lake city hotel parking lot just days before president obama visited utah earlier this month . the gun was inside a hard rifle case and was ` secured properly ' to a truck safe with padlocks and chains while the car was parked at the marriott springhill suites . police believe the thief stole the rifle by breaking the rear right passenger-side window , tying a rope around the rifle case 's handle or a cable lock .",M12,5.0,4.666666666666667,4.666666666666667,4.0,0.42141,0.17787,0.34916,0.42541806020066886,0.24304141208418195,0.22053756030323915,0.5592769384384155,32.472800510407794,0.28581812587409977,0.49302088464715593,0.34362398322660614,0.13504631531244532,0.6738589617160218,0.7080650983526859,0.20501405472622514,89,1399
summeval,dm-test-26e4e19d945cedcb489f28808c730658139c9415,"MLS side Orlando City are the latest club to have expressed interest in Manchester United misfit Javier Hernandez. The Mexico international would be a huge commercial draw for the Florida-based franchise who are coached by former Everton and Manchester City striker Adrian Heath. Orlando have a huge Latin-American fanbase and made enquiries last week about the prospect of a deal. Javier Hernandez is linked with a move to Orlando City after enduring a tough time on loan at Real Madrid Orlando have a big Latin-American fanbase and Kaka is the captain of the MLS side Hernandez would be a popular arrival with Orlando supporters but eight European sides are also interested Hernandez has cut a frustrated figure during his loan spell at Real Madrid this season but still has plenty of interest from other Premier League and European sides. Southampton, Stoke, West Ham and Everton are all interested with United willing to sell for around £8million. Wolfsburg, AC Milan, Lazio and Inter Milan are also keen on the 26-year-old who has one year left on contract. United, meanwhile, have made a revised contract offer to teenage prospect Andreas Pereira. Manchester United have made a revised contract offer to 19-year-old Andreas Pereira (right) Periera (left) has a host of clubs across Europe interested in signing him if he does not agree terms at United Paris St Germain, Juventus, PSV Eindhoven and Feyenoord have all made contact with the midfielder's father Marcos after the 19-year-old rejected United's opening offer. Pereira was on the bench against Aston Villa on Saturday.",MLS team Orlando City the latest team to be linked with Javier Hernandez. The Manchester United striker has not impressed on loan at Real Madrid. United have made Andreas Pereira an improved contract offer.,orlando city are the latest club to have expressed interest in manchester united misfit javier hernandez . the mexico international would be a huge commercial draw for the florida-based franchise who are coached by former everton and manchester city striker adrian heath . orlando have a huge latin-american fanbase and made enquiries last week about the prospect of a deal .,M13,5.0,4.0,5.0,3.3333333333333335,0.28271,0.0752,0.2511,0.28270412642669007,0.1521933751119069,0.12420091324200916,0.4176701307296753,12.15067456284296,0.2246511082872608,0.3797152847474515,0.2441314668354504,0.1590777493689955,0.2595574860819191,0.39484694717160307,0.16934866565625958,90,1327
summeval,dm-test-2c37d44d03ce2e91310339d884d33ee5aabf9abc,"A two-year-old boy is recovering after falling into a cheetah exhibit at the Cleveland Metroparks Zoo after his parents dangled him over the edge, officials said. The toddler's mother was holding him and another child when he slipped and fell between 10 to 12ft and into the pit on Saturday around 3pm. The child was rescued by his parents before firefighters and paramedics arrived on the scene. Scroll down for video A mother was holding the two-year-old boy and another child when the toddler slipped and fell into the cheetah exhibit at the Cleveland Metroparks Zoo (file photo of cheetahs at the Cleveland zoo) The boy was rescued by his parents from the pit (pictured) before firefighters and paramedics arrived on the scene. He suffered from minor bumps and bruises and was listed in stable condition at the hospital He is listed in stable condition after being taken to MetroHealth Medical Center and suffered from minor bruises and bumps. The boy's leg was injured in the fall, but he was not attacked by the animals, Dr. Christopher Kuhar, the zoo's executive director told Fox 8. Michael Lurie and his family were at the Cheetah exhibit when they heard the child scream. 'You saw how far the drop was and you just couldn't believe the kid didn't hurt himself from falling down on the ground,' Lurie told WKYC. 'I was just shocked,' he said. 'I didn't understand how the parents let the kid go over the thing.' The cheetahs did not approach the boy or his parents while in the pit, according to zoo officials. Zoo visitor Terra Lurie believes the boy was not approached by the fast feline because they were frightened. 'I think they were just curious as to what was going on and why somebody was in the pen with them,' she said. 'It's not every day that somebody is just in the pen with them.' 'And everyone else is screaming and they probably got scared.' Kuhar said the zoo had received 'a number of eyewitness accounts' that indicate the 'strong likelihood that the child was dangled over the railing,' he told NewsNet5. Cleveland Metroparks Zoo has plans to press child endangerment charges against the family on Monday. The exhibit was closed following the child's fall. Zoo visitor Michael Lurie was at the cheetah exhibit when he heard the child scream. He said he was 'shocked' and 'didn't understand how the parents let the kid' go over the railing and into the pit Cleveland Metroparks Zoo plans to press child endangering charges against the child's mother (above file photo of visitors at the Cleveland zoo)",The child was held by his mother when he slipped and fell between 10 and 12ft into the pit on Saturday around 3pm at the Cleveland Metroparks Zoo. He was rescued by his parents before emergency responders arrived on the scene; he suffered from minor bruises and bumps. The cheetahs seemed to ignore the boy and his parents while in the pit. Zoo plans to press child endangerment charges.,"visitors at cleveland metroparks zoo in ohio heard a scream as the toddler tumbled into the pit at 3pm on saturday . his parents jumped in and pulled him to safety before paramedics arrived to treat the boy for a leg injury . though the felines appeared to avoid the child , dr christopher kuhar , executive director at the zoo , said there is a strong chance charges will be pressed on monday .",M2,5.0,4.0,5.0,3.0,0.34822,0.0832,0.2753,0.34684684684684686,0.18625954198473282,0.17391304347826086,0.47881951928138733,16.936190323803523,0.22927683507589589,0.388694093546128,0.27951139222521937,0.18584836373639166,0.3165155448133534,0.41839413316452057,0.11910478955981961,91,146
summeval,dm-test-02c955067d00f38b6978b805d5a8701a787f78ac,"Ten people, including four children, have been involved in a multi-vehicle crash in Brisbane's west. Three vehicles collided on the Brisbane Valley Highway, 2km south of Fernvale, on Wednesday afternoon. A 40-year-old man with chest and shoulder injuries and a five-year-old boy with chest pain were the first patients flown out by rescue helicopter. They've been taken to the Princess Alexandra Hospital in Brisbane. Shortly after, a 27-year-old woman with arm injuries and a six-year-old girl suffering from abdominal pain were also being flown out. The three car pileup happened at on the Brisbane Valley Highway, near Fernvale Six others - including an infant and two young girls - have been taken to Ipswich Hospital with minor injuries or for further assessment. A man has also suffered hand lacerations and two females escaped injuries. The affected stretch of the highway has been closed off, with diversions in place south of Fernvale. The Courier-Mail reports that earlier emergency crews found one person trapped inside their vehicle and Queensland Fire and Rescue crews used hydraulic cutting gear to free them. The Rescue 500 helicopter then landed at the scene and airlifted a number of patients to hospital. Police said the highway would be closed for a few hours with diversions in place south of Fernvale.","Three vehicles collided on the Brisbane Valley Highway, near Fernvale. A 40-year-old man with chest and shoulder injuries was airlifted to hospital. Also flown out was a six-year-old girl suffering from abdominal pain. Six others - including an infant and two young girls - had minor injuries. One person involved in the crash was found trapped inside their vehicle.","ten people , including four children , have been involved in a multi-vehicle crash in brisbane 's west . three vehicles collided on the brisbane valley highway , 2km south of fernvale , on wednesday afternoon . a 40 - year - old man with chest and shoulder injuries and a five - year - old boy with chest pain were the first patients flown out by rescue helicopter . they 've been taken to the princess alexandra hospital in brisbane .",M5,5.0,4.0,5.0,4.0,0.36257,0.12936,0.32247,0.3760539629005059,0.16666666666666663,0.1295971978984238,0.5764343738555908,38.80982986798884,0.2632388939331719,0.4903789613557302,0.3916579228539443,0.1331519969817112,0.4846806353372196,0.5643288210136971,0.11910530070322084,92,1247
summeval,dm-test-9b5a04b9879fe716a2dcd66dd331f99534603c16,"Outspoken MP Bob Katter has risked being drawn into a race row after accusing the Queensland Government of believing embattled MP Billy Gordon was 'a little black puppet on a string'. In a bizarre statement on his party's website, Mr Katter said the Government believes Mr Gordon would quit after he was recently accused of domestic violence - and later admitted to his criminal past. Mr Katter, federal MP for Kennedy, is of Lebanese descent. He said he's been personally subjected to racist attitudes from both major parties in the past, and that he sympathised with Mr Gordon's position. Federal MP Bob Katter, who released a statement today accusing the Queensland Government of assuming Billy Gordon would quit after he was recently accused of domestic violence Mr Gordon was forced to quit the Queensland Labor Party last week in the wake of being accused of domestic violence and withholding his criminal history from Premier Annastacia Palaszczuk . He announced on Wednesday he will remain in the Queensland parliament as an independent, throwing the Government, which holds a razor-thin majority, into chaos. 'In the last two cases where this occurred in the federal parliament, there was never any question raised about the member resigning. So why was it assumed here that Billy Gordon would resign?' Mr Katter's statement reads. 'I can't help but think that the Queensland Government thought they had a little black puppet on a string. Mr Gordon, who  was forced to quit the Queensland Labor Party last week in the wake of being accused of domestic violence and withholding his criminal history The statement has sparked criticism on social media, with users questioning his terminology. 'Irrespective of his weird use of the term 'black puppet' it's kinda odd how Bob Katter is speaking on Billy Gordon's behalf' wrote Benjamin James. Not that John wrote: 'Wow, Bob Katter calls Billy Gordon, 'black puppet on a string' and the lefty loons stay silent. What if Abbott had said it?' The statement has sparked criticism on social media, with some users questioning his terminology Mr Katter has since defended the statement, saying he used the term black puppet in light of his personal experiences Mr Katter has since defended the statement, saying he used the term black puppet 'because I'm dark and I come from Cloncurry.' 'I can understand and I can identify with the attitudes that these people have and I'm going to call it for what it is,' he said. 'I deliberately put that comment in with a forethought, because I think they deserve a belting for the racial overtones.' Mr Katter used federal MPs Tony Windsor and Rob Oakeshott as examples of independents becoming puppets for the government and sacrificing their independence, but he vowed Mr Gordon would not make that mistake.",Mr Gordon was forced to quit Labor after being accused of domestic violence. Mr Katter accused the Queensland Government of assuming Mr Gordon would quit from the allegations. Mr Katter said he had been personally subjected to racist attitudes from both major parties in the past.,Bob Katter said he was 'black puppet on a string' and the lefty loons stayed silent. What if Abbott had said it? Mr Katter's statement is a bizarre response to a bizarre situation.,M20,2.6666666666666665,3.3333333333333335,5.0,3.3333333333333335,0.23948,0.03252,0.20789,0.24210526315789474,0.0975609756097561,0.06424581005586592,0.23647315800189972,7.200373894120361,0.13157319922574376,0.2803258070739736,0.1054442673785414,0.08885366718164632,0.09464078995142966,0.29568567039447236,0.0722644617347431,93,1300
summeval,cnn-test-e2bccd4dec93c9bb7b327827dae004c2d494ec31,"(CNN)The classic video game ""Space Invaders"" was developed in Japan back in the late 1970's -- and now their real-life counterparts are the topic of an earnest political discussion in Japan's corridors of power. Luckily, Japanese can sleep soundly in their beds tonight as the government's top military official earnestly revealed that the country's Air Self Defense Force (ASDF) had never encountered an extraterrestrial unidentified flying object. Responding to a query from flamboyant former wrestler-turned-lawmaker Antonio Inoki, Defense Minister Gen Nakatani told the Diet, Japan's parliament, that his jets had, to date, never come across any UFOs from outer space. ""When the Air Self Defense Force detects indications of an unidentified flying object that could violate our country's airspace, it scrambles fighter jets if necessary and makes visual observation,"" Nakatani said. He continued: ""They sometimes find birds or flying objects other than aircraft but I don't know of a case of finding an unidentified flying object believed to have come over from anywhere other than Earth."" Inoki has appeared in the U.S.-based WWE -- which describes him as ""among the most respected men in sports-entertainment"" -- and is the founder of the New Japan Pro Wrestling organization. He entered Japan's Upper House for a second stint in politics in 2013. He also famously fought Muhammad Ali in 1976, in one of the first-ever mixed-discipline matches, which would later pave the way for today's wildly popular Mixed Martial Arts contests. Before his return to politics he was a regular fixture on Japanese TV variety shows and has promoted a slew of products, from hot sauce to banks. The maverick politician also traveled to Iraq in 1990 to try to secure the release of Japanese hostages, and has more recently attempted to replicate former NBA star Dennis Rodman's ""basketball diplomacy"" by staging a wrestling tournament in North Korea. He reportedly converted to Islam in the 1990s, although he says he practices both Islam and Buddhism. The lawmaker, who is universally known in Japan for his colossal chin and once-ever-present red scarf -- these days often replaced with a red necktie -- as much as for his political achievements, had asked a Upper House Budget Committee meeting if aircraft were ever scrambled to meet extraterrestrial threats, and if research was being done into alien visitors, prompting Nakatani's response. Inoki also claims to have seen a UFO with his own eyes, but admitted that he didn't know personally if aliens existed. The exchange wasn't the first time Japanese politicians have discussed the implications of visitors from another planet. In 2007 then-Defense Minister Shigeru Ishiba pondered the legal ramifications, under Japan's pacifist constitution, of a defense against an invasion from outer space. READ MORE: Japan unveils Izumo, its largest warship since World War II",Japan's top military official earnestly revealed that the country's Self Defense Force (SDF) had never encountered a UFO. Celebrity politician and former wrestler Antonio Inoki had posed a question concerning extraterrestrials to a government committee.,"-lrb- cnn -rrb- the classic video game `` space invaders '' was developed in japan back in the late 1970 's -- and now their real-life counterparts are the topic of an earnest political discussion in japan 's corridors of power . he entered japan 's upper house for a second stint in politics in 2013 . he reportedly converted to islam in the 1990s , although he says he practices both islam and buddhism .",M2,5.0,2.0,4.0,1.6666666666666667,0.20936,0.0503,0.17192,0.21367521367521367,0.0905923344947735,0.0763765541740675,0.2509686350822449,2.521531194639035,0.1637131464631915,0.3069223083155124,0.014715874910563809,0.005618769134150631,0.15269648570235894,0.33383905504193734,0.08857250964260012,94,350
